state;year;manufacturing_output;manufacturing_output1;logmanufacturing_output1
Uttar Pradesh;1966;1146600000;14.2496808548715;2.65673451031449
Uttar Pradesh;1967;1099400000;13.4186787666679;2.59664767413849
Uttar Pradesh;1968;1294300000;15.5147460211024;2.74179092787286
Uttar Pradesh;1969;1922000000;22.6263041027069;3.11911312782352
Uttar Pradesh;1970;1869400000;21.6126425750561;3.07327844786705
Uttar Pradesh;1971;1828300000;20.758364373047;3.03294926776831
Uttar Pradesh;1972;2273000000;25.2581795997695;3.22915004780799
Uttar Pradesh;1973;2717800000;29.5351340730773;3.38558054021317
Uttar Pradesh;1974;2877900000;30.5822324020128;3.42041919986429
Uttar Pradesh;1975;3287300000;34.1552069624963;3.53091504767347
Uttar Pradesh;1976;3776900000;38.3644001444823;3.64712995001886
Uttar Pradesh;1977;4454000000;44.2250679838786;3.789291777272
Uttar Pradesh;1978;4854600000;47.1136050652026;3.85256181419936
Uttar Pradesh;1979;5703200000;54.0921398028008;3.99068888514524
Uttar Pradesh;1980;6086800000;56.412380917957;4.032688654235
Uttar Pradesh;1981;6102900000;55.2633923785073;4.01211070701578
Uttar Pradesh;1982;9891800000;87.5616653014608;4.47234329144892
Uttar Pradesh;1983;11353800000;98.2559801508693;4.58757611557258
Uttar Pradesh;1984;12264800000;103.764145741416;4.64212049431232
Uttar Pradesh;1985;16396900000;135.614996296349;4.9098199615474
Uttar Pradesh;1986;16932300000;136.902362887096;4.91926799209502
Uttar Pradesh;1987;20557900000;162.484744159025;5.09058411526429
Uttar Pradesh;1988;30932200000;238.986437043381;5.47640680154878
Uttar Pradesh;1989;36503600000;275.687075850061;5.61926643934685
Uttar Pradesh;1990;41490300000;306.291641040427;5.72453772336
Uttar Pradesh;1991;45009600000;324.781406677213;5.78315236119701
Uttar Pradesh;1992;51192700000;361.116460441175;5.88920051140725
West Bengal;1960;2080300000;61.5673667090039;4.12013196894895
West Bengal;1961;2216500000;63.7630895568631;4.15517448934412
West Bengal;1962;2602500000;73.0508270953588;4.29115546045101
West Bengal;1963;3069600000;84.1356405985055;4.43243026553543
West Bengal;1964;3378000000;90.4110490973749;4.50436648445781
West Bengal;1965;3539000000;92.4923497144367;4.52712593530819
West Bengal;1966;3493000000;89.1429592246885;4.49024136446221
West Bengal;1967;3436500000;85.6382648663318;4.45013220273075
West Bengal;1968;3421500000;83.2589319934035;4.42195541431732
West Bengal;1969;3876100000;92.1025962234633;4.52290313204379
West Bengal;1970;4084200000;94.7646487626557;4.55139643636772
West Bengal;1971;4646900000;105.284598527842;4.65666714564896
West Bengal;1972;4875400000;108.136244304072;4.68339195340876
West Bengal;1973;5336500000;115.928560287413;4.75297414179568
West Bengal;1974;7733200000;164.535435054439;5.10312595767316
West Bengal;1975;8115900000;169.120584629308;5.13061197900638
West Bengal;1976;8240100000;168.168703816669;5.12496766492732
West Bengal;1977;8745700000;174.804816911357;5.16367001954288
West Bengal;1978;9651200000;188.920680601472;5.24132724761232
West Bengal;1979;10915700000;209.258144537016;5.34356863113072
West Bengal;1980;11667900000;219.053030962964;5.38931385101862
West Bengal;1981;11722700000;215.527733795569;5.37308959637035
West Bengal;1982;13627500000;245.125655431197;5.50177095837809
West Bengal;1983;14045400000;247.125847255063;5.5098977099323
West Bengal;1984;15774700000;271.490326602792;5.6039265092836
West Bengal;1985;15661100000;263.646821841272;5.5746104114425
West Bengal;1986;14624800000;240.82131383894;5.48405522213784
West Bengal;1987;26305500000;423.695644610752;6.04901537816205
West Bengal;1988;19872600000;313.085067143943;5.74647493362725
West Bengal;1989;22960100000;353.817576397142;5.86878145939829
West Bengal;1990;30407600000;458.335478731736;6.12760140229085
West Bengal;1991;25884600000;381.624478953273;5.94443708571712
West Bengal;1992;27869000000;403.810063649821;6.00094462793029
